customer_id,loan_amount,term_months,purpose,application_date,city,state,country,channel,agent_id,campaign
e077fd0a-0c82-4726-8a35-96965b528e8a,32002.88,12.0,Vacation,2025-02-08,Brianport,,Romania,Agent,fe758fd5-7a63-4c0f-a63d-d4c10d0a0093,FestiveBonanza
e13fd818-c7d3-4188-9ef5-6f27d801d123,35489.0,36.0,Car,2022-10-17,East Jasonborough,Arkansas,Switzerland,Online,b10bb025-9cc6-4761-a8b2-91c1ed924036,FestiveBonanza
9c37ac70-15b6-48a2-a4f3-a13ad6a33ede,1213.8,24.0,Education,2023-01-24,South Donald,Hawaii,Yemen,Online,b45a2635-d589-4597-80cc-853b4096b1a4,FestiveBonanza
6eb3f17a-b39c-4e3e-beeb-dfdf35a60b0c,9180.7,60.0,Car,2023-01-08,South Brandon,Rhode Island,Martinique,Online,4419932b-067b-437f-b117-99664e0a55f3,None
be52f35d-1849-469d-b7f4-01c9979778c6,35939.26,60.0,Medical,2023-03-25,,,Jordan,Online,29b256e5-c146-42bf-85a3-ddfa7f11c8f3,None
d03009e8-641a-4780-8ff7-9b7fb135e71d,33652.89,48.0,Vacation,2024-08-01,Reeseberg,Wisconsin,Slovenia,Online,5c003c4c-9b94-44d0-a7af-e720a470e100,Summer2023
c00bd055-099a-46e6-8786-ec61d1b5191a,48336.33,12.0,Home,2023-02-09,Michaelport,Colorado,Slovakia (Slovak Republic),Branch,d62420b9-c95e-4c4c-aa08-4625cefaba72,FestiveBonanza
05c7d977-0dba-4931-88d2-619e70ca780c,38290.85,,Car,2024-05-28,East Amanda,,Grenada,Online,3d0aacd1-7fed-4946-a09f-a87b02127f0d,FestiveBonanza
,47587.86,12.0,Education,2024-08-07,Port Tina,Washington,Algeria,Agent,93d5902f-2c62-4362-9621-618eafea4114,None
251db82a-7904-4f79-ae20-ac70627ee918,35424.48,48.0,,2022-11-05,West Elizabeth,Florida,Anguilla,Online,249aae3a-61ff-4fb0-83e1-2bcdf8275537,None
f0045e96-69a9-408d-ab1f-acb06b2613c6,15604.56,,Vacation,2023-05-01,Deanhaven,California,Iraq,Online,51692b37-b071-4946-bf60-aef0d20a0650,FestiveBonanza
,6162.88,48.0,Medical,2023-10-02,East Timothyberg,Oklahoma,Estonia,Online,2cac8464-274f-41dd-8a72-ad19e79e15e4,None
c2389f78-39bf-4934-99a6-c26d0f13dd30,,48.0,Car,2024-09-22,Port Yolandamouth,California,Mongolia,Agent,87278d3f-a816-46cb-9406-266cbe81a1de,None
e97a9d31-2900-480a-ba75-fe6c9929386b,32563.31,60.0,Home,2024-12-08,South Sandra,Kansas,American Samoa,Branch,91c27433-b253-46ee-8ae6-952cddaa8741,
a5919940-65e4-43ed-99be-d6efb0bbc9fa,3361.11,48.0,Medical,,New Michaelburgh,Georgia,Swaziland,Agent,1c9b312d-60a8-4fae-a2ac-baf378e2b35a,
,18642.47,12.0,Education,2022-09-28,West Mark,Arizona,Cameroon,Agent,7ee78e8f-b94f-46bf-ae4a-4338125edad8,
fb8581d2-43e5-4e44-b139-0fd0affac2d8,47883.19,12.0,Medical,2024-03-15,Lake Mariah,Louisiana,Kiribati,Agent,a8e389dd-5b22-4677-bdc8-12844014fe21,FestiveBonanza
375f6899-7a43-4cef-a132-84f561207403,25519.66,60.0,Car,2024-10-11,,Hawaii,Nicaragua,Online,6c41e1bb-103d-4001-93fb-ac7d252657d3,Summer2023
6933fc05-c990-4ccb-bbc6-3a2ee466b5ef,22203.73,12.0,Vacation,2023-09-06,Port Kristinaberg,Colorado,Mauritania,Agent,9219de10-872e-4faa-990b-a67fccfac9d6,Summer2023
e736718b-49df-4778-acdb-c73db0daccb9,,60.0,Car,2024-05-13,East Christopherstad,Hawaii,Netherlands,Agent,bc7309d7-142b-463e-a322-24e605a942df,Summer2023
0d46f60c-e5eb-42f1-b85c-9c7944dfaeb6,,60.0,Education,2025-03-31,Lake Craig,Idaho,French Guiana,Branch,6af82a7e-5250-4b51-b750-aff4aada6625,FestiveBonanza
68d1756e-400f-42ad-bac3-965562c76e56,19066.65,,Wedding,2025-01-19,Millerville,Mississippi,Tuvalu,Agent,e11997f9-b08f-42d2-86e3-9919fec68eb2,FestiveBonanza
390a6106-d41f-4054-aa29-58525fc78478,19120.85,24.0,Car,2024-01-07,New Natalie,Montana,Senegal,Online,,Summer2023
88c0009a-39f2-4852-be1c-c30a39367b74,3565.4,12.0,Car,2023-05-30,South Chadview,North Dakota,Bulgaria,Branch,ecfe0184-2238-43f0-a816-d3fee4080bec,None
453e73e3-3913-4d88-857c-afe162ab44e9,38610.81,48.0,Vacation,2023-05-16,New Debbieton,New Hampshire,Aruba,Agent,faa26786-328c-4047-993e-94ce0f84633e,FestiveBonanza
ed90e714-0600-43bb-92f7-a1fc82729073,21408.72,36.0,Vacation,2024-02-01,Welchburgh,Arizona,Antarctica (the territory South of 60 deg S),,182671b8-fa94-4823-a7f8-0ac84a82af44,Summer2023
932839c7-18a1-45ba-8d1c-462b06f7d938,41286.81,,Medical,2025-01-15,Camposstad,Colorado,Moldova,Branch,b9e3fcf0-6680-45b5-a0d5-73249ebc9e3b,None
9c8a9798-9a7b-4aba-84af-474775c49f2d,42667.05,36.0,,2022-10-07,Port Brandonland,,Bahamas,,8e1e741d-3d18-4163-bbce-8761b96da2b5,Summer2023
3c506521-1039-4d1b-a261-7b4e5c80c989,11387.71,60.0,,2022-11-17,Lake James,Montana,Guyana,Agent,2df21d79-7b9c-4374-8469-e72a83928906,None
dfbdc9e7-4a4c-486e-9a18-e9e14b3ef38f,33210.32,24.0,Home,2024-12-27,New Alexismouth,West Virginia,Bulgaria,Online,72802b7e-ff66-499d-b56f-1374a9b6caba,
cfc62ef2-776c-4640-934c-eee2b2af3a0e,24141.81,60.0,Home,2022-11-12,Ariaschester,Virginia,Sudan,Branch,,FestiveBonanza
05fe38e2-1f5f-4048-8880-13099924db1f,44127.68,24.0,Car,2024-08-08,Montgomerymouth,Texas,Kazakhstan,Agent,839c3d8f-3e78-4570-9c84-38c9099a3f50,Summer2023
acb0b1e7-4866-471f-9e5c-abceb166dcfa,11571.29,12.0,Education,2025-01-16,,Mississippi,Togo,Online,d7326d27-fa6d-4ec9-97a9-2b01a33d24db,None
,34212.85,48.0,Wedding,2023-05-04,East Kristinaburgh,Idaho,Palestinian Territory,Agent,c0325bbe-3915-4491-8981-38d2a4a9088b,FestiveBonanza
c66a16e7-3faa-4972-befd-ef7fc0eaed77,30779.85,,Wedding,2025-03-12,Port Rebecca,North Dakota,British Virgin Islands,Branch,624f377a-e8ea-4e98-9f67-ffa6facf2945,None
05954bff-ea74-422a-bf6f-8be9566cbebc,15469.77,60.0,Education,2023-12-05,South Vincentberg,Louisiana,Myanmar,Agent,e0313ea2-f6fb-4c93-b5ae-8a6e4c712fd3,FestiveBonanza
25bd7224-4722-495a-a959-37898c19c661,7693.44,48.0,Education,2024-07-12,,Louisiana,Croatia,Online,85724aae-1e52-40a6-86cc-ccb6b108e735,Summer2023
e3f699b3-8167-4c12-8ed5-9e22c9f0a0fc,32930.35,48.0,Home,2024-01-19,Bishoptown,New York,Timor-Leste,Branch,3dfc6ffd-ccdc-4bb1-890f-868dc463c61b,Summer2023
5e8191cf-539b-4874-8adf-649a024d18d5,,12.0,Wedding,2024-09-21,Jenningshaven,Vermont,Portugal,Online,ce12677c-42f6-4a82-867f-d6e5dc2cb03e,None
2c508b7e-ee20-43f3-a4dc-4b9b1583b493,16465.74,24.0,Medical,,Robertview,Rhode Island,Liberia,Agent,f0a35fd9-e264-48c1-bf77-148b04a3cbe7,Summer2023
570a97c3-be6d-4121-ade2-e0d73f0bd76f,32596.8,24.0,Medical,2023-10-25,Jamesmouth,Nevada,Paraguay,Agent,0cbb969c-2cbd-4f3a-9c78-cb35325a564c,
3743b927-b12d-469d-a03e-53b76cf89afc,20361.41,48.0,Car,2023-05-30,South Rhondaborough,Wisconsin,Bermuda,Branch,16f488e9-5b41-413c-a262-743f3acf6be7,Summer2023
1aec20c1-d630-4dd9-be4a-bcb981e62045,35947.14,12.0,Education,2023-09-08,Brandonfort,Kansas,Tonga,Online,5fe1a856-9753-46d8-882b-c785fbfec337,Summer2023
,10761.55,36.0,Home,2023-08-10,Port Ronald,North Carolina,,Agent,7db46b8f-2c81-45dd-aba6-5958cb59c0b4,Summer2023
74ee0474-219e-4dd6-8ef2-bcb244624ca3,44620.54,24.0,Education,2024-11-20,North Christopherton,Connecticut,French Guiana,Branch,c917c17a-83b8-464b-95f5-bc5a015dab2e,Summer2023
12655c7c-6cb2-4945-b3d2-ab4d805e6726,,60.0,Education,2025-04-08,Salinasbury,California,United States Virgin Islands,Online,f572087a-e7ee-4e30-b276-81efc3ffe7da,Summer2023
f10cf761-c2ab-491b-8aac-c86fe7df47c1,19021.51,24.0,Car,2024-03-28,Norrismouth,Hawaii,Sweden,Branch,a0c689c6-b6c8-4023-a3a6-e12bf16f8ca9,Summer2023
4ef05a9d-a168-427d-a91b-a6a5df2a02de,3846.51,24.0,Education,2024-09-06,Hodgesville,Nevada,Ethiopia,Agent,8cc6bc20-d407-48b9-a832-577efedee274,Summer2023
d95d5b1b-ab26-4df4-b7f3-ac5c231a6c60,6464.1,,Vacation,,East Carlosland,Mississippi,Zimbabwe,Online,63515787-d8a7-4a95-96c6-0b8db00cacfa,Summer2023
dff28da2-a93d-4121-8b6b-c32c6f40a4b2,26277.23,24.0,Home,2023-04-15,North Caitlin,Michigan,Greenland,Online,3ce3bf92-b044-492c-a371-884aa7894d38,FestiveBonanza
0c0fb751-73c5-42ba-9ec1-ae9c600508a2,14112.04,12.0,Home,2025-02-19,North Kimberlyburgh,Florida,Croatia,Agent,133d3c47-c274-4d4e-b0bc-ed61c47a4818,Summer2023
8cdebc55-68a8-4ec0-bf2b-12b7673d01e2,41938.53,48.0,Wedding,2023-08-06,West Andrewburgh,Delaware,Bulgaria,Online,9d5b830d-2a94-40b6-a221-daa98cce2ddf,FestiveBonanza
702474bd-8fb7-496f-b758-7883716de4f1,,24.0,Education,2025-04-05,Chungborough,Ohio,Anguilla,Branch,fbdf8ca7-61e2-46a6-be81-97f44cf9c746,
,19575.61,36.0,Education,,Lake Lisa,California,Cayman Islands,Agent,e9cc7a51-c521-4496-bcc4-5ca9b7c7fcce,
403f04be-5dc3-4156-8dc0-ef221448b45b,17529.93,,Vacation,2022-12-27,Deantown,Wisconsin,Sierra Leone,Branch,44b71168-3d93-4db3-878f-1b4a5d87c8ff,None
2af04fd0-ab29-49d0-85bd-b6e9adaac931,1947.05,12.0,Home,2024-07-29,New Darren,Ohio,Ireland,Online,,Summer2023
1a05cbaa-0378-4b37-b0b1-86636d144b9d,7094.05,24.0,Car,2023-02-02,Petersonview,Colorado,United States Virgin Islands,Agent,f6df136b-a2bc-4178-a7aa-3256047d6178,FestiveBonanza
1dc8f322-2794-40de-a10a-5fa63e33bb7c,21268.49,36.0,Education,2023-11-08,Hammondfort,Louisiana,Korea,Agent,c28d50d8-8492-4995-b753-09935e702e9c,FestiveBonanza
451bec11-543e-4300-8796-8690e33670ef,25150.36,24.0,Home,2023-02-18,North Theresaberg,Alaska,Ethiopia,Agent,fee264c4-a4d9-47b1-af06-ad3e8ae03674,None
d81b0da7-26cb-4edb-ba54-04538ebaf7ad,20810.2,,Vacation,2025-03-16,South Sara,Minnesota,North Macedonia,Branch,4a298193-acba-4894-aefd-9dd0e3720e95,Summer2023
0c9d53c9-00c9-450f-9a3a-d97f18bb608a,27015.95,36.0,Car,2025-07-08,Donaldmouth,Indiana,India,Online,e6eb613b-e878-4981-9cb9-ec55a03d4e05,None
25fc0f61-a9da-45f0-9ffa-6c3c0fe73f2a,30161.45,36.0,Car,2024-12-16,West David,Rhode Island,Andorra,Agent,f4a86fe8-6ca0-4dcc-b5d2-3a9b3993c0e3,None
f84173e3-6099-4bef-8d16-7347e1c40ac9,1486.27,48.0,Car,2023-03-04,Josephside,New Hampshire,Gambia,Agent,1ee9e624-d5f6-47e5-86aa-29f61794a718,Summer2023
c7f16e03-f59a-4e27-9085-5e572ae30e10,23740.66,48.0,Wedding,,Lake Julie,Nevada,,Agent,5237199d-ea49-41fd-a9d7-38c0619c7c15,Summer2023
d267ff23-d495-466e-9ab9-a657e13c87e7,48211.46,24.0,,,,Georgia,Morocco,Branch,4954fae2-bcaa-48a6-983d-a72b1abed9b2,None
dbb0cb94-11b9-4467-b582-bb7b4e903097,26432.58,60.0,Education,2025-01-07,Thomaston,Rhode Island,American Samoa,Branch,52609da9-77fc-442b-be74-7309391806dd,None
89a5d751-4e25-448a-aad7-9da289777033,34199.57,48.0,Car,2024-01-03,Mcmahonchester,Nebraska,Azerbaijan,Branch,c4ccc0a4-9b6a-48b1-8bb7-a168b0d0cb8f,None
c54e731d-42b2-489d-8050-f8917bbfb498,16281.33,,Vacation,2024-05-25,Suttonborough,Washington,French Southern Territories,Agent,0d27b229-e705-4e56-8f8c-b73d33946d1c,FestiveBonanza
4e3d724f-8dbd-48d3-96b6-32aa4d9d4393,38925.58,48.0,Medical,2025-04-24,South Scott,Kentucky,Uganda,Branch,07626619-956a-42a4-8517-ddc15acdf128,None
508c7405-a0a9-476e-8e42-7c1c5f3701f2,38873.15,48.0,Wedding,2025-04-12,Derekfort,New Jersey,India,Agent,ef504e52-9d83-4899-a810-46ac5e6680b8,None
1adc5197-59af-4ffe-9ea0-09bdba7fe467,26543.51,12.0,Car,2024-04-03,Adamberg,Massachusetts,Eritrea,Online,fda900da-71fe-4682-9612-547f55b253dd,Summer2023
21e4d4fd-6075-4713-9286-6141bd21363f,48824.68,48.0,Car,2022-08-23,Caitlinfurt,Pennsylvania,Iceland,Branch,6659d675-5a95-4acd-826b-6fd86a7d5ed2,Summer2023
02269728-74bf-434c-bf9b-2a99d9851d01,7151.96,36.0,Medical,2024-12-19,Thomasside,North Dakota,Turkmenistan,Branch,5f06afe8-f139-4c27-93fa-2a0c8649d22d,None
f8cc7f37-c808-4ec6-84b8-e21c3575e430,1830.44,24.0,Education,2024-12-20,Port Kirsten,Oregon,Lithuania,Branch,77ec5f8e-be03-4503-8977-7286447856f6,None
bd19c4e0-bc7b-41fd-9e8e-8c4abbf233c1,38737.75,12.0,Car,2025-04-17,Joneshaven,Alaska,Lao People's Democratic Republic,Online,c4cf3310-898c-44ce-9831-231ea28b3f5b,FestiveBonanza
fde83da3-78b6-4fff-8f74-bf3a231bbcb5,40550.62,48.0,Vacation,2023-11-30,North Matthewville,Kentucky,,Branch,179bf59d-6c3a-45ee-bcb9-2bf3bafff8d3,Summer2023
5b737dca-65d0-40a8-a05a-9648742bc307,6890.15,60.0,Home,2024-11-26,North Seanside,Massachusetts,Georgia,Branch,2c536040-0b30-4666-aabe-aadcb3d5c30c,None
11fb76b2-3119-4d97-9ed0-f9c17f517f98,14013.56,60.0,Education,2022-12-18,Richardfort,New York,Botswana,Branch,cb7c356c-c6f3-483c-910a-edbcdae05d4f,FestiveBonanza
517a54d1-2dac-43fa-97c8-532e3e3ade1a,1860.07,48.0,Medical,2023-11-03,Karenfurt,Washington,Saint Kitts and Nevis,Branch,04aa88a7-793d-42b1-ad3c-a004033c8764,FestiveBonanza
d283a4f5-de23-42ca-aaa7-fb5816b2d53a,15372.12,48.0,Education,2022-08-15,,West Virginia,Heard Island and McDonald Islands,Branch,37f2bb56-6e8b-455c-b77b-0e23ca72dcd3,FestiveBonanza
52547d25-e534-4ad6-a89c-b1cffbac69e8,38883.95,12.0,Car,2023-01-14,,,Gambia,Branch,a2eac33e-7661-4465-ad86-0ea399089ef1,Summer2023
bbbb1c86-3d52-401b-91e0-82e4a0b6c6b8,26380.07,36.0,Wedding,2023-11-13,South Jeremyville,New Hampshire,United States of America,Online,273858d2-924a-4435-aaa6-9e35ba54d2a1,FestiveBonanza
ff54bf56-bf43-43ee-a6c7-92139d24ffdc,18056.68,12.0,Education,2025-04-30,North Ashley,Georgia,Ghana,Agent,ad3db065-0617-4fc7-a754-6b7ce37af1ac,None
d589cae9-fd81-4ca6-a526-002841b8a693,19215.23,60.0,Wedding,2025-03-09,New William,Utah,Uganda,Online,61399029-ed80-4602-8e82-d5475a6494dc,FestiveBonanza
51701156-625d-43f4-945a-26fa8239bc19,1066.33,24.0,Home,2024-05-10,Hensontown,Nevada,Kuwait,Online,6e7b8ebd-3a1c-4bb1-9887-26b540a83e1f,Summer2023
b2d6a6fd-0880-4f10-ac2c-9b620455edd5,15690.23,36.0,Home,2023-02-28,New Danielmouth,,Costa Rica,Agent,0b16f615-f25f-431e-b747-f369ff02e0fa,Summer2023
6332d217-cb12-4100-87db-ee4da229bc22,32676.48,36.0,Car,2023-12-05,,Utah,Armenia,Agent,f1a7000c-e073-4ee6-b2e5-f61968235d36,FestiveBonanza
7441c6c3-0047-4fa5-9029-05cc4f930d62,48735.53,36.0,Education,2022-09-23,East Moniqueton,Louisiana,Bosnia and Herzegovina,Agent,eeabb5f0-e097-4011-8b92-58ffba22b650,None
dffab03f-8c30-430f-8110-058d18beaac5,42505.98,36.0,Car,2024-02-18,Antoniofort,Texas,Niue,Agent,c0bfd9d0-4582-4753-93fb-c7263e135475,None
01b0dbe1-8266-4978-85d2-852bdcea7c4c,2156.15,24.0,Wedding,2023-08-20,Bergville,North Carolina,Barbados,Agent,5a7408a5-9a5d-4bd1-a67b-451d4e56860f,None
,45029.47,36.0,Home,2024-08-27,Stuartfort,Virginia,Comoros,Branch,f3190c16-04c5-4edc-a695-99ae524a858e,FestiveBonanza
6315bdb5-b5c6-494a-864f-968bdabd3520,39376.72,36.0,Medical,2024-07-25,Lake Austin,Wisconsin,United Kingdom,Branch,afcefce5-b43e-4205-9a54-32e4eae939ae,None
1b0a84ec-f723-4b02-ac61-f69d14bb6fda,39238.43,12.0,Medical,2022-08-06,West Coreyberg,Michigan,Australia,Agent,6fd52329-90a4-41da-ac41-26f4a201816f,None
e964ca3c-b00b-46d5-98dd-bfd487aa5509,23441.79,24.0,Medical,2023-03-17,New Monica,Washington,Cocos (Keeling) Islands,Online,0a5be495-24d2-45ce-a872-fd3c6b93e211,Summer2023
66d829ce-ad66-461f-ae3c-fbb25b26a1fc,20502.26,24.0,Medical,2022-08-02,East John,Vermont,Malaysia,Online,,None
886c2952-c4e6-42dd-b9bc-9d34f89d502b,15842.87,60.0,Vacation,2023-11-08,Watsonmouth,Missouri,Pitcairn Islands,Branch,f6f936ab-85c5-4a5b-b94c-8a199e4e93ab,None
2666df4c-a0a7-4f55-ba2f-707a18226172,4219.05,48.0,Education,2024-03-23,New Roberttown,Virginia,Tanzania,,de1e6609-2d90-47ab-827f-c6497e67f3a5,FestiveBonanza
33bd5679-0028-4f4a-bbfb-2037ce205793,12183.53,24.0,Medical,2025-02-03,,Wyoming,,Agent,89d53a4a-73fc-4118-9e9e-29a45cfbc2d3,FestiveBonanza
eaf8e4cf-4685-4863-a1c3-b157ca7535d5,13083.58,24.0,Medical,2024-11-08,New Glennhaven,Kentucky,Central African Republic,Branch,3e072b54-996e-4740-8333-4d582014ef79,None
7f9e86fb-79ef-48d4-8711-5075f105ed02,24719.78,12.0,Education,2025-03-08,Port Patrick,,Turks and Caicos Islands,Online,bfadde5f-050a-4f44-a536-a10ca35a041d,None
c54106d6-b72f-42e3-8bd2-79ba3c9cbb8b,37624.78,24.0,Education,2024-03-16,South Rebecca,Kansas,Maldives,Agent,e64f7ca1-2459-4199-a658-23e0565eedc5,Summer2023
620c5e2d-e89c-4454-a343-260306814402,24216.68,48.0,Wedding,2024-10-14,North Lisa,South Dakota,Sweden,Branch,e9f76356-7689-49fd-bc8b-1c42e20427cc,FestiveBonanza
0e93be0d-77fc-4baa-b2de-af902fe9ba41,3834.38,24.0,Medical,2023-09-09,Calvinville,Michigan,Jordan,Branch,ba84a190-b465-4b08-b668-c08f20d503a4,None
63c943c6-762c-46ec-8a46-f1eabd2dbe8b,47931.7,48.0,Wedding,2025-02-08,New Michaelhaven,Wyoming,Sudan,Agent,b8d43cc0-22c1-437b-a322-c17d420e19c0,
00cee41a-6ec3-48ba-a0c0-173c4fcdf542,47193.49,36.0,Vacation,2023-04-12,Carterburgh,California,Finland,Online,019ab119-4ee4-4d1c-a225-f1bd7f2f7e04,None
f024b357-6b0b-4705-b11f-9aea5f82038d,39474.29,,Car,2023-12-02,Sanfordville,Massachusetts,Guam,Online,6bf3dde8-da74-4531-b403-ff105e76f91d,FestiveBonanza
9a368c22-ed8b-4ceb-9d39-b72ef610bc26,49575.07,60.0,Wedding,2023-10-20,Maloneland,,Chile,Agent,026f2390-80f5-452b-9fcc-d7ff240c307b,None
3732c460-170b-42ed-93df-f956fac0db23,27679.63,60.0,Medical,2023-12-11,Lynnville,,Romania,Branch,84e58180-d65c-45e9-a2fb-44d64b991fa7,Summer2023
f1de6e95-6359-42a6-bee9-22f08d2fe08a,48175.65,48.0,Home,2022-09-10,Port Davidside,Mississippi,Saint Pierre and Miquelon,Agent,c365f36c-efbd-4853-a4a4-99c635524330,FestiveBonanza
33b3381a-6981-420b-b145-25a1818376cb,4704.65,24.0,Medical,2023-08-26,Frankstad,New Mexico,Madagascar,Online,51cdd1d6-8403-4d0e-acf1-e6299202e614,FestiveBonanza
de73ac28-95c3-467f-a898-58a88052e40e,18918.36,60.0,Medical,2023-11-19,Jamesside,Kentucky,Iceland,Agent,b1928188-62ce-4a17-bc39-a84cc0367f13,FestiveBonanza
30e7a62d-cee0-45a6-a712-bcd89dbcf9cc,12043.68,12.0,Car,2024-07-12,Lake Marcia,Tennessee,Sweden,Online,1aa7f6d4-85b6-4f45-871d-183c11aa03bc,None
827d9d50-b274-481c-8983-5af5ac597233,10595.82,60.0,Car,2024-08-29,West Jenniferside,Illinois,Congo,Online,843c8bb8-5028-47aa-9596-a89342eae188,None
63c010ac-9a3d-416f-a54d-1b474cf2e0fe,7899.34,60.0,Medical,2023-06-12,Hendersonbury,Nebraska,Tanzania,Online,2e19aa96-cf2e-4d97-8183-c8694adb4e75,Summer2023
d0865d5e-eba7-45ed-8044-d99f15d228b9,31498.27,24.0,Home,2023-04-24,Port Larry,Texas,Portugal,Branch,620c8c52-c5a3-4d08-a99f-8ab626bb0d40,FestiveBonanza
b8d74668-fff4-4b52-a24a-dfa0a651de85,39284.77,24.0,Car,2025-05-10,Daniellemouth,Iowa,Maldives,Branch,206bf13e-b0c2-44f3-a8e6-e0e881e9c4af,None
c2274021-44e0-44c3-aecb-abea1e93da58,29336.62,,Home,2024-09-15,Jamesmouth,Pennsylvania,Jordan,Branch,066bae72-bd3a-4c58-af5b-f8775ae60cef,
56da327f-e325-4c8d-bc1d-a6104f8e277d,8201.17,36.0,Vacation,2024-02-25,Whiteheadport,Nevada,Germany,Online,8332cac9-8bfb-4fd2-be6a-de8f9d429ae6,Summer2023
0dd47afc-8e3e-49ef-a0e4-5310872b5221,40745.06,36.0,Medical,2023-12-12,South Toni,Nevada,Turks and Caicos Islands,Branch,ba06df22-f031-44f2-92d2-bcb1b1231d9f,Summer2023
55fa48fa-49b7-49e0-855a-09b5bff9a826,32161.78,12.0,Car,2023-10-30,Reynoldsborough,Oregon,Guyana,Agent,86bafc5e-5fe8-461a-b2f7-4740e548a166,
ba1deea8-100a-460a-b755-c78164353f6c,,48.0,Wedding,2024-01-03,West James,,Austria,Online,0479523c-7602-463e-bf4b-aab455e3b91d,FestiveBonanza
,34032.38,24.0,Car,2023-11-24,Pattersonview,Alaska,Bolivia,Online,3e005785-45c2-4b88-8c80-8a46b599e43a,FestiveBonanza
20fdaf79-216f-4d67-921d-f48ed3278ff6,13735.34,48.0,Wedding,2025-04-13,Jeremiahfort,Kentucky,Mayotte,Agent,aaf349c6-e4cb-4e6b-aad8-b9713b70a88f,FestiveBonanza
d2ba54f4-04d7-4d0d-b75e-a53694218c5b,17914.42,24.0,Vacation,2024-05-05,Jacobchester,New York,Slovenia,Agent,7df6d19e-373f-418e-ac8c-d0ce67b75170,FestiveBonanza
a0191451-2179-4e10-a0b4-86c2785e4aef,45956.81,60.0,Car,2023-08-10,Port Deniseton,Iowa,Cocos (Keeling) Islands,Agent,dee9c96d-51a4-48b6-bca4-1ea01c191a6b,None
bbe74544-3770-48f3-9563-e8a35c232227,15234.72,48.0,Education,2023-02-04,North Arthurchester,Texas,Israel,Online,598d704f-3181-4951-b53a-6517a6326702,Summer2023
bf212aed-be7a-4d8d-99d5-8c96a37544dc,24029.43,24.0,Medical,2023-09-19,East David,Mississippi,Tuvalu,Online,02e12afd-72ed-4e00-a38d-e73988c1b838,FestiveBonanza
c2a2878a-5af9-4cf1-a7e3-209245abc474,44616.92,60.0,,2023-01-05,Haydenside,Utah,Hungary,Agent,40810a0c-ae7a-47ed-886c-f2a68fbd6cb0,FestiveBonanza
8b888488-1c7f-4301-9470-f0497d4c7377,35678.35,60.0,Medical,2022-10-18,Lake Daniel,South Carolina,Luxembourg,Branch,75d7539e-47fe-4050-b683-1d0dcf466622,FestiveBonanza
bc0303b0-e063-41ad-8d73-77b5da7a607b,4047.96,60.0,Home,2025-03-31,North Rebecca,,Nauru,Agent,ea3a522e-61e5-4f17-9fc4-6d555f6ea309,Summer2023
8388e9ff-348a-4d16-9942-c1e553cd62ea,8217.85,36.0,Wedding,2023-10-13,South Crystal,North Dakota,Niger,Branch,41387ccc-f318-4962-8fba-656646471fe3,FestiveBonanza
b0fe3507-7ae4-4e78-85a2-53f7e41d3aa2,1384.24,36.0,,2024-05-13,Krystalstad,South Carolina,Guadeloupe,Agent,63870534-cd7c-424f-abe3-2e1403cfb9fc,Summer2023
7db8ff70-02e7-4fef-bd18-bcc5e36bacf0,31915.17,48.0,Car,2023-03-12,,Alaska,Afghanistan,Online,fdac3b84-f8e4-44ea-b72e-735bb8075fa5,None
cecce630-a6e4-4dfd-95b2-4b8422a09800,,48.0,Medical,2025-04-21,Port Scottport,South Dakota,Korea,Branch,6038bb4b-431c-478f-8509-ba867211cc57,None
2d803f5b-5be5-4ff5-9056-c0c6ea4c59fb,7579.47,24.0,Wedding,,Markstad,Alabama,Philippines,Agent,65b6fba1-811d-4f19-b6a2-d0c17be0b352,Summer2023
a34b3fc4-1377-43a0-9005-b187d34931a7,47938.77,48.0,Wedding,2022-10-04,Lake Cynthia,Connecticut,Djibouti,Online,a1edf3c6-2942-474d-b1fc-7b887a6cc220,Summer2023
44c3beb0-874a-426b-8188-acf167820258,26953.33,24.0,Education,2024-07-02,Thompsonborough,Missouri,Colombia,Agent,69bb27bf-022b-4f3f-961c-2973aa187688,None
b6e1c56a-7ae8-4cf9-b836-5bd44b37d316,12852.77,36.0,Wedding,2025-06-21,Fowlerburgh,Iowa,Nicaragua,Online,8dd58116-b3aa-4927-819d-5278a34266e9,None
635fe4ca-8cc8-421c-8446-5f1799f9cfdf,25529.57,24.0,Medical,2024-04-14,Port Thomas,Michigan,Ethiopia,,,None
491af005-9a7a-4687-8a07-bd734e0b9382,34301.4,12.0,Education,2025-01-11,North Shawnside,South Carolina,India,Online,ba59732f-98c5-4208-bb1a-506e4c3ac268,Summer2023
b2ee54a7-bb0c-4f6f-9d0d-4057b7a8a9b7,4735.72,60.0,Education,2024-03-07,Floresview,New Mexico,Sudan,Branch,5ec52fec-346a-4337-979d-755177d982de,FestiveBonanza
26b45288-2680-4590-a253-cd3d016c3493,14460.49,24.0,Education,2023-11-17,Port Susan,Virginia,Afghanistan,Online,600b2829-5cf3-4cf9-8f56-4bfc2fe121d2,None
db448ddc-39e5-4bc6-a343-902f29fc063f,40541.31,12.0,Medical,2023-08-02,East Jamie,Arkansas,Malaysia,Online,,Summer2023
1ffdbfda-3d76-4028-808e-22b13361cc90,23523.58,48.0,Medical,2024-12-14,New Connie,Indiana,Benin,Branch,8798c0b0-8fb9-40c6-b127-21debdc38e9f,None
